source;target;support;confidence
0316601950;0385335482;0.021739130434782608;0.0003835826620636747
0316601950;0345353145;0.005434782608695652;9.589566551591868e-05
0316601950;0345342968;0.005434782608695652;9.589566551591868e-05
0316776963;044023722X;0.04310344827586207;0.0004794783275795934
0316776963;0316601950;0.04310344827586207;0.0004794783275795934
0316776963;0316666343;0.15517241379310345;0.0017261219792865361
0316776963;0316769487;0.05172413793103448;0.0005753739930955121
0316776963;0385504209;0.10344827586206896;0.0011507479861910242
0316776963;0452282152;0.0603448275862069;0.0006712696586114307
0316776963;014028009X;0.08620689655172414;0.0009589566551591868
0316776963;0375706771;0.0603448275862069;0.0006712696586114307
0316776963;0446672211;0.0603448275862069;0.0006712696586114307
0316776963;0385335482;0.034482758620689655;0.0003835826620636747
0316776963;0385484518;0.08620689655172414;0.0009589566551591868
0316776963;0060987103;0.0603448275862069;0.0006712696586114307
0316776963;0140293248;0.05172413793103448;0.0005753739930955121
0316776963;0060928336;0.0603448275862069;0.0006712696586114307
0316776963;0060502258;0.017241379310344827;0.00019179133103183735
0316776963;0804106304;0.05172413793103448;0.0005753739930955121
0316776963;0312195516;0.08620689655172414;0.0009589566551591868
0316776963;1400034779;0.05172413793103448;0.0005753739930955121
0316776963;0142001740;0.09482758620689655;0.0010548523206751054
0316776963;067976402X;0.06896551724137931;0.0007671653241273494
0316776963;0743418174;0.08620689655172414;0.0009589566551591868
0316776963;0060976845;0.02586206896551724;0.00028768699654775604
0316776963;0446310786;0.05172413793103448;0.0005753739930955121
0316776963;044021145X;0.05172413793103448;0.0005753739930955121
0316776963;0316096199;0.0603448275862069;0.0006712696586114307
0316776963;0156027321;0.02586206896551724;0.00028768699654775604
0316776963;0440234743;0.008620689655172414;9.589566551591868e-05
0316776963;0446610038;0.02586206896551724;0.00028768699654775604
0316776963;044651652X;0.017241379310344827;0.00019179133103183735
0316776963;0439136369;0.02586206896551724;0.00028768699654775604
0316776963;0842329129;0.017241379310344827;0.00019179133103183735
0316776963;0439064872;0.05172413793103448;0.0005753739930955121
0316776963;0345361792;0.04310344827586207;0.0004794783275795934
0316776963;0440213525;0.008620689655172414;9.589566551591868e-05
0316776963;0345370775;0.02586206896551724;0.00028768699654775604
0316776963;0060938455;0.0603448275862069;0.0006712696586114307
0316776963;0439139597;0.05172413793103448;0.0005753739930955121
0316776963;0312278586;0.0603448275862069;0.0006712696586114307
0316776963;0440236673;0.04310344827586207;0.0004794783275795934
0316776963;0671003755;0.06896551724137931;0.0007671653241273494
0316776963;0786868716;0.034482758620689655;0.0003835826620636747
0316776963;0440241073;0.02586206896551724;0.00028768699654775604
0316776963;059035342X;0.0603448275862069;0.0006712696586114307
0316776963;0312291639;0.05172413793103448;0.0005753739930955121
0316776963;0440226430;0.017241379310344827;0.00019179133103183735
0316776963;0375727345;0.05172413793103448;0.0005753739930955121
0316776963;0440221471;0.034482758620689655;0.0003835826620636747
0316776963;0345313860;0.02586206896551724;0.00028768699654775604
0316776963;0446605239;0.017241379310344827;0.00019179133103183735
0316776963;0971880107;0.034482758620689655;0.0003835826620636747
0316776963;0345417623;0.02586206896551724;0.00028768699654775604
0316776963;0345337662;0.0603448275862069;0.0006712696586114307
0316776963;0439064864;0.034482758620689655;0.0003835826620636747
0316776963;0316284955;0.02586206896551724;0.00028768699654775604
0316776963;0060392452;0.04310344827586207;0.0004794783275795934
0316776963;0671027360;0.0603448275862069;0.0006712696586114307
0316776963;0439136350;0.04310344827586207;0.0004794783275795934
0316776963;043935806X;0.05172413793103448;0.0005753739930955121
0316776963;0345342968;0.02586206896551724;0.00028768699654775604
0316776963;0440214041;0.034482758620689655;0.0003835826620636747
0316776963;0440211727;0.034482758620689655;0.0003835826620636747
0316776963;0440224764;0.02586206896551724;0.00028768699654775604
0316776963;0060930535;0.008620689655172414;9.589566551591868e-05
0316776963;0345353145;0.008620689655172414;9.589566551591868e-05
0316776963;0671021001;0.017241379310344827;0.00019179133103183735
0316776963;0440220602;0.017241379310344827;0.00019179133103183735
0316776963;0440206154;0.02586206896551724;0.00028768699654775604
044023722X;0316776963;0.027932960893854747;0.0004794783275795934
044023722X;0316601950;0.0446927374301676;0.0007671653241273494
044023722X;0312278586;0.027932960893854747;0.0004794783275795934
044023722X;0743418174;0.061452513966480445;0.0010548523206751054
044023722X;0060987103;0.0335195530726257;0.0005753739930955121
044023722X;0385504209;0.05027932960893855;0.0008630609896432681
044023722X;0156027321;0.03910614525139665;0.0006712696586114307
044023722X;0060502258;0.03910614525139665;0.0006712696586114307
044023722X;0446672211;0.055865921787709494;0.0009589566551591868
044023722X;0142001740;0.07262569832402235;0.001246643651706943
044023722X;044021145X;0.09497206703910614;0.0016302263137706176
044023722X;0316096199;0.0335195530726257;0.0005753739930955121
044023722X;0440234743;0.05027932960893855;0.0008630609896432681
044023722X;0446610038;0.0335195530726257;0.0005753739930955121
044023722X;044651652X;0.01675977653631285;0.00028768699654775604
044023722X;0385335482;0.0223463687150838;0.0003835826620636747
044023722X;0439136369;0.01675977653631285;0.00028768699654775604
044023722X;0385484518;0.0223463687150838;0.0003835826620636747
044023722X;0842329129;0.0111731843575419;0.00019179133103183735
044023722X;0439064872;0.027932960893854747;0.0004794783275795934
044023722X;0345361792;0.0223463687150838;0.0003835826620636747
044023722X;0440213525;0.061452513966480445;0.0010548523206751054
044023722X;0345370775;0.0446927374301676;0.0007671653241273494
044023722X;0060938455;0.0335195530726257;0.0005753739930955121
044023722X;0439139597;0.0111731843575419;0.00019179133103183735
044023722X;0316666343;0.1005586592178771;0.0017261219792865361
044023722X;0440236673;0.0893854748603352;0.0015343306482546988
044023722X;0671003755;0.027932960893854747;0.0004794783275795934
044023722X;0786868716;0.055865921787709494;0.0009589566551591868
044023722X;0440241073;0.0670391061452514;0.0011507479861910242
044023722X;059035342X;0.0335195530726257;0.0005753739930955121
044023722X;0312291639;0.03910614525139665;0.0006712696586114307
044023722X;0375706771;0.01675977653631285;0.00028768699654775604
044023722X;0140293248;0.027932960893854747;0.0004794783275795934
044023722X;0440226430;0.0446927374301676;0.0007671653241273494
044023722X;0375727345;0.03910614525139665;0.0006712696586114307
044023722X;0440221471;0.05027932960893855;0.0008630609896432681
044023722X;0345313860;0.0111731843575419;0.00019179133103183735
044023722X;0446605239;0.027932960893854747;0.0004794783275795934
044023722X;0971880107;0.05027932960893855;0.0008630609896432681
044023722X;0345417623;0.05027932960893855;0.0008630609896432681
044023722X;0312195516;0.07262569832402235;0.001246643651706943
044023722X;014028009X;0.05027932960893855;0.0008630609896432681
044023722X;0345337662;0.0223463687150838;0.0003835826620636747
044023722X;0439064864;0.00558659217877095;9.589566551591868e-05
044023722X;067976402X;0.01675977653631285;0.00028768699654775604
044023722X;0671021001;0.027932960893854747;0.0004794783275795934
044023722X;0452282152;0.05027932960893855;0.0008630609896432681
044023722X;1400034779;0.0446927374301676;0.0007671653241273494
044023722X;0060930535;0.0446927374301676;0.0007671653241273494
044023722X;0440214041;0.07262569832402235;0.001246643651706943
044023722X;0440220602;0.0670391061452514;0.0011507479861910242
044023722X;0446310786;0.01675977653631285;0.00028768699654775604
044023722X;0440206154;0.027932960893854747;0.0004794783275795934
044023722X;0440211727;0.061452513966480445;0.0010548523206751054
044023722X;0060928336;0.07262569832402235;0.001246643651706943
044023722X;0060976845;0.0335195530726257;0.0005753739930955121
044023722X;0440224764;0.0446927374301676;0.0007671653241273494
044023722X;043935806X;0.0223463687150838;0.0003835826620636747
044023722X;0671027360;0.0335195530726257;0.0005753739930955121
044023722X;0804106304;0.0223463687150838;0.0003835826620636747
044023722X;0316769487;0.01675977653631285;0.00028768699654775604
044023722X;0345342968;0.01675977653631285;0.00028768699654775604
044023722X;0345353145;0.0111731843575419;0.00019179133103183735
044023722X;0316284955;0.0223463687150838;0.0003835826620636747
044023722X;0060392452;0.0111731843575419;0.00019179133103183735
044023722X;0439136350;0.00558659217877095;9.589566551591868e-05
044023722X;0345339681;0.01675977653631285;0.00028768699654775604
0060987103;0312291639;0.042735042735042736;0.0004794783275795934
0060987103;067976402X;0.07692307692307693;0.0008630609896432681
0060987103;0312195516;0.08547008547008547;0.0009589566551591868
0060987103;0140293248;0.05982905982905983;0.0006712696586114307
0060987103;0446610038;0.03418803418803419;0.0003835826620636747
0060987103;0345342968;0.02564102564102564;0.00028768699654775604
0060987103;0142001740;0.1282051282051282;0.0014384349827387803
0060987103;0312278586;0.08547008547008547;0.0009589566551591868
0060987103;0743418174;0.08547008547008547;0.0009589566551591868
0060987103;0786868716;0.05982905982905983;0.0006712696586114307
0060987103;043935806X;0.05128205128205128;0.0005753739930955121
0060987103;0440211727;0.03418803418803419;0.0003835826620636747
0060987103;059035342X;0.05982905982905983;0.0006712696586114307
0060987103;0671021001;0.07692307692307693;0.0008630609896432681
0060987103;0385484518;0.05128205128205128;0.0005753739930955121
0060987103;0440213525;0.05128205128205128;0.0005753739930955121
0060987103;0440226430;0.03418803418803419;0.0003835826620636747
0060987103;014028009X;0.09401709401709402;0.0010548523206751054
0060987103;0316776963;0.05982905982905983;0.0006712696586114307
0060987103;0375706771;0.1111111111111111;0.001246643651706943
0060987103;0446672211;0.05982905982905983;0.0006712696586114307
0060987103;0385335482;0.042735042735042736;0.0004794783275795934
0060987103;0060928336;0.08547008547008547;0.0009589566551591868
0060987103;0060502258;0.042735042735042736;0.0004794783275795934
0060987103;0804106304;0.03418803418803419;0.0003835826620636747
0060987103;0452282152;0.07692307692307693;0.0008630609896432681
0060987103;1400034779;0.06837606837606838;0.0007671653241273494
0060987103;044023722X;0.05128205128205128;0.0005753739930955121
0060987103;0385504209;0.10256410256410256;0.0011507479861910242
0060987103;0345361792;0.06837606837606838;0.0007671653241273494
0060987103;0440236673;0.017094017094017096;0.00019179133103183735
0060987103;0316096199;0.042735042735042736;0.0004794783275795934
0060987103;0440234743;0.03418803418803419;0.0003835826620636747
0060987103;0440221471;0.042735042735042736;0.0004794783275795934
0060987103;0440241073;0.03418803418803419;0.0003835826620636747
0060987103;0345370775;0.05982905982905983;0.0006712696586114307
0060987103;0316769487;0.10256410256410256;0.0011507479861910242
0060987103;0446310786;0.06837606837606838;0.0007671653241273494
0060987103;0156027321;0.08547008547008547;0.0009589566551591868
0060987103;0316601950;0.03418803418803419;0.0003835826620636747
0060987103;0316666343;0.13675213675213677;0.0015343306482546988
0060987103;0671027360;0.05982905982905983;0.0006712696586114307
0060987103;044021145X;0.017094017094017096;0.00019179133103183735
0060987103;044651652X;0.017094017094017096;0.00019179133103183735
0060987103;0439136369;0.03418803418803419;0.0003835826620636747
0060987103;0842329129;0.03418803418803419;0.0003835826620636747
0060987103;0439064872;0.05982905982905983;0.0006712696586114307
0060987103;0060938455;0.042735042735042736;0.0004794783275795934
0060987103;0439139597;0.05128205128205128;0.0005753739930955121
0060987103;0671003755;0.02564102564102564;0.00028768699654775604
0060987103;0375727345;0.07692307692307693;0.0008630609896432681
0060987103;0345313860;0.02564102564102564;0.00028768699654775604
0060987103;0446605239;0.02564102564102564;0.00028768699654775604
0060987103;0971880107;0.05128205128205128;0.0005753739930955121
0060987103;0345417623;0.02564102564102564;0.00028768699654775604
0060987103;0345337662;0.05982905982905983;0.0006712696586114307
0060987103;0439064864;0.042735042735042736;0.0004794783275795934
0060987103;0440220602;0.02564102564102564;0.00028768699654775604
0060987103;0060976845;0.05982905982905983;0.0006712696586114307
0060987103;0060930535;0.03418803418803419;0.0003835826620636747
0060987103;0345339681;0.03418803418803419;0.0003835826620636747
0060987103;0060392452;0.02564102564102564;0.00028768699654775604
0060987103;0316284955;0.042735042735042736;0.0004794783275795934
0060987103;0440206154;0.02564102564102564;0.00028768699654775604
0060987103;0439136350;0.05128205128205128;0.0005753739930955121
0060987103;0345353145;0.02564102564102564;0.00028768699654775604
0060987103;0440214041;0.02564102564102564;0.00028768699654775604
0142001740;0439136350;0.018518518518518517;0.0003835826620636747
0142001740;0439064864;0.018518518518518517;0.0003835826620636747
0142001740;0439139597;0.032407407407407406;0.0006712696586114307
0142001740;0671021001;0.037037037037037035;0.0007671653241273494
0142001740;0439136369;0.009259259259259259;0.00019179133103183735
0142001740;0439064872;0.018518518518518517;0.0003835826620636747
0142001740;1400034779;0.07407407407407407;0.0015343306482546988
0142001740;0316666343;0.12962962962962962;0.002685078634445723
0142001740;0385504209;0.12037037037037036;0.002493287303413886
0142001740;0060928336;0.05555555555555555;0.0011507479861910242
0142001740;0156027321;0.07407407407407407;0.0015343306482546988
0142001740;0804106304;0.06018518518518518;0.001246643651706943
0142001740;0671003755;0.046296296296296294;0.0009589566551591868
0142001740;0345339681;0.027777777777777776;0.0005753739930955121
0142001740;0446610038;0.027777777777777776;0.0005753739930955121
0142001740;0345342968;0.023148148148148147;0.0004794783275795934
0142001740;0060987103;0.06944444444444445;0.0014384349827387803
0142001740;014028009X;0.023148148148148147;0.0004794783275795934
0142001740;0316776963;0.05092592592592592;0.0010548523206751054
0142001740;0375706771;0.037037037037037035;0.0007671653241273494
0142001740;0446672211;0.05092592592592592;0.0010548523206751054
0142001740;0385335482;0.037037037037037035;0.0007671653241273494
0142001740;0385484518;0.041666666666666664;0.0008630609896432681
0142001740;0140293248;0.05555555555555555;0.0011507479861910242
0142001740;0060502258;0.06018518518518518;0.001246643651706943
0142001740;0312195516;0.0787037037037037;0.0016302263137706176
0142001740;0452282152;0.08796296296296297;0.001822017644802455
0142001740;067976402X;0.05092592592592592;0.0010548523206751054
0142001740;0971880107;0.037037037037037035;0.0007671653241273494
0142001740;0743418174;0.08796296296296297;0.001822017644802455
0142001740;044023722X;0.06018518518518518;0.001246643651706943
0142001740;0316601950;0.06018518518518518;0.001246643651706943
0142001740;0312291639;0.06018518518518518;0.001246643651706943
0142001740;0316284955;0.05092592592592592;0.0010548523206751054
0142001740;0786868716;0.08796296296296297;0.001822017644802455
0142001740;0446605239;0.037037037037037035;0.0007671653241273494
0142001740;0440214041;0.018518518518518517;0.0003835826620636747
0142001740;0842329129;0.027777777777777776;0.0005753739930955121
0142001740;0440213525;0.023148148148148147;0.0004794783275795934
0142001740;0060976845;0.05092592592592592;0.0010548523206751054
0142001740;044651652X;0.009259259259259259;0.00019179133103183735
0142001740;0060930535;0.041666666666666664;0.0008630609896432681
0142001740;0345417623;0.023148148148148147;0.0004794783275795934
0142001740;0316769487;0.041666666666666664;0.0008630609896432681
0142001740;0440226430;0.05092592592592592;0.0010548523206751054
0142001740;0375727345;0.06944444444444445;0.0014384349827387803
0142001740;0440236673;0.032407407407407406;0.0006712696586114307
0142001740;043935806X;0.023148148148148147;0.0004794783275795934
0142001740;059035342X;0.032407407407407406;0.0006712696586114307
0142001740;0345337662;0.023148148148148147;0.0004794783275795934
0142001740;044021145X;0.046296296296296294;0.0009589566551591868
0142001740;0345313860;0.023148148148148147;0.0004794783275795934
0142001740;0345370775;0.027777777777777776;0.0005753739930955121
0142001740;0345361792;0.037037037037037035;0.0007671653241273494
0142001740;0312278586;0.018518518518518517;0.0003835826620636747
0142001740;0440220602;0.027777777777777776;0.0005753739930955121
0142001740;0671027360;0.041666666666666664;0.0008630609896432681
0142001740;0446310786;0.05555555555555555;0.0011507479861910242
0142001740;0060392452;0.023148148148148147;0.0004794783275795934
0142001740;0316096199;0.032407407407407406;0.0006712696586114307
0142001740;0440221471;0.013888888888888888;0.00028768699654775604
0142001740;0440206154;0.018518518518518517;0.0003835826620636747
0142001740;0060938455;0.027777777777777776;0.0005753739930955121
0142001740;0345353145;0.009259259259259259;0.00019179133103183735
0142001740;0440211727;0.018518518518518517;0.0003835826620636747
0142001740;0440241073;0.027777777777777776;0.0005753739930955121
0142001740;0440234743;0.009259259259259259;0.00019179133103183735
0439064864;0439136350;0.6754385964912281;0.007383966244725738
0439064864;0439139597;0.5614035087719298;0.006137322593018795
0439064864;0671021001;0.017543859649122806;0.00019179133103183735
0439064864;0142001740;0.03508771929824561;0.0003835826620636747
0439064864;0439136369;0.10526315789473684;0.0011507479861910242
0439064864;0439064872;0.03508771929824561;0.0003835826620636747
0439064864;0345337662;0.10526315789473684;0.0011507479861910242
0439064864;043935806X;0.43859649122807015;0.004794783275795934
0439064864;0971880107;0.043859649122807015;0.0004794783275795934
0439064864;0140293248;0.02631578947368421;0.00028768699654775604
0439064864;044021145X;0.02631578947368421;0.00028768699654775604
0439064864;0316096199;0.008771929824561403;9.589566551591868e-05
0439064864;0156027321;0.02631578947368421;0.00028768699654775604
